Name,Age,Department,Salary,Performance_Score,Years_At_Company
Omar,32.0,Finance,114052,74.0,11
Ali,22.0,IT,36932,84.0,12
Mona,33.0,HR,113445,97.0,5
Zara,34.0,HR,60241,100.0,3
Hassan,40.0,HR,46712,74.0,9
Sara,35.0,IT,98193,84.0,11
Noor,28.0,Finance,59105,66.0,7
Ali,22.0,Finance,60382,85.0,2
Hassan,33.0,HR,117892,67.0,7
Hassan,28.0,IT,84520,77.0,12
Lina,32.0,HR,49589,80.0,4
Lina,26.0,Sales,69601,75.0,3
Ali,29.0,Finance,119452,62.0,2
Khalid,22.0,Marketing,70675,60.0,14
Lina,25.0,HR,64366,72.0,13
Sara,24.0,Sales,33851,91.0,11
Mona,34.0,Finance,37582,71.0,9
Zara,26.0,IT,70591,90.0,6
Omar,37.0,Finance,100143,100.0,12
Zara,26.0,IT,35507,61.0,6
Zara,40.0,IT,35934,100.0,12
Omar,20.0,HR,71971,67.0,5
Lina,,HR,117488,84.0,2
Ali,30.0,Finance,34659,64.0,8
Omar,24.0,Sales,34398,61.0,13
Fahad,27.0,Finance,36242,97.0,10
Khalid,29.0,Marketing,58620,98.0,14
Mona,31.0,IT,40796,62.0,1
Noor,25.0,IT,77145,97.0,2
Lina,32.0,HR,77543,81.0,13
Khalid,31.0,Sales,93814,99.0,0
Omar,34.0,HR,81175,92.0,6
Fahad,26.0,Marketing,67275,91.0,1
Noor,,Finance,43937,76.0,9
Mona,37.0,Finance,49569,77.0,7
Mona,25.0,Sales,91947,62.0,8
Lina,23.0,HR,42343,65.0,11
Omar,27.0,HR,86875,72.0,10
Khalid,21.0,Marketing,76803,90.0,13
Ali,38.0,Finance,94863,,1
Khalid,29.0,HR,94840,80.0,5
Khalid,29.0,Sales,89937,75.0,10
Mona,34.0,Finance,107069,76.0,14
Ali,26.0,Marketing,79347,91.0,0
Ali,29.0,Sales,61132,60.0,7
Lina,26.0,IT,61356,97.0,4
Noor,21.0,Marketing,45438,67.0,8
Hassan,30.0,Sales,56366,60.0,2
Zara,35.0,HR,109504,61.0,1
Zara,30.0,IT,47490,96.0,6
Mona,35.0,Marketing,49173,83.0,10
Hassan,25.0,HR,40376,86.0,6
Noor,26.0,IT,116704,79.0,12
Hassan,24.0,Finance,96254,80.0,9
Lina,32.0,HR,66763,96.0,14
Khalid,28.0,Sales,95841,94.0,4
Mona,28.0,Marketing,117350,97.0,6
Ali,33.0,IT,71347,74.0,11
Mona,28.0,HR,71684,89.0,5
Zara,35.0,Finance,60711,63.0,8
Noor,31.0,Marketing,44177,98.0,11
Hassan,28.0,Marketing,75970,74.0,2
Noor,22.0,HR,54570,82.0,3
Lina,33.0,Finance,65364,100.0,8
Mona,31.0,IT,77609,74.0,9
Omar,32.0,HR,48819,85.0,13
Mona,32.0,IT,87522,71.0,12
Ali,27.0,Marketing,61391,77.0,14
Mona,29.0,IT,45788,65.0,7
Fahad,28.0,Finance,81055,77.0,9
Lina,,Sales,105432,83.0,5
Sara,29.0,Finance,116095,97.0,11
Lina,27.0,IT,53565,87.0,2
Hassan,37.0,HR,116462,74.0,11
Sara,36.0,Marketing,92205,78.0,8
Hassan,31.0,Sales,43376,64.0,8
Hassan,29.0,HR,51875,63.0,10
Ali,28.0,HR,77606,76.0,5
Ali,30.0,Finance,108393,69.0,1
Khalid,,IT,92996,71.0,6
Zara,32.0,Finance,31283,64.0,14
Khalid,38.0,IT,110456,66.0,8
Khalid,,Finance,95783,82.0,8
Zara,24.0,HR,102178,61.0,2
Omar,32.0,Marketing,93533,89.0,1
Sara,31.0,IT,47365,96.0,11
Noor,32.0,Sales,47949,64.0,4
Khalid,26.0,Sales,63503,79.0,10
Mona,30.0,HR,106387,85.0,9
Mona,34.0,Finance,109942,,12
Hassan,25.0,Finance,44928,65.0,6
Zara,28.0,HR,46832,88.0,2
Hassan,29.0,Sales,37534,69.0,11
Fahad,35.0,Sales,31835,75.0,3
Fahad,36.0,Finance,100251,93.0,9
Noor,20.0,IT,63381,90.0,1
Ali,35.0,Marketing,118154,95.0,11
Ali,36.0,IT,84780,100.0,11
Zara,36.0,Sales,96412,64.0,10
Zara,27.0,IT,39325,92.0,13
Khalid,29.0,Marketing,59446,78.0,14
Fahad,22.0,IT,97166,91.0,13
Khalid,20.0,IT,90662,,9
Ali,28.0,IT,110249,62.0,12
Sara,30.0,IT,86525,60.0,11
Sara,31.0,HR,40584,95.0,12
Zara,34.0,Sales,33901,100.0,1
Hassan,45.0,Marketing,86203,87.0,6
Ali,28.0,Sales,111986,98.0,1
Sara,25.0,HR,117597,64.0,0
Ali,33.0,HR,110850,72.0,3
Lina,31.0,HR,32090,70.0,14
Mona,27.0,HR,56852,81.0,13
Fahad,35.0,IT,52454,82.0,5
Khalid,26.0,Sales,85084,71.0,9
Ali,29.0,Finance,107243,80.0,9
Mona,30.0,Marketing,88566,78.0,3
Lina,25.0,HR,89888,64.0,0
Khalid,21.0,Sales,63823,83.0,0
Ali,31.0,HR,62007,89.0,8
Zara,37.0,HR,44141,67.0,0
Mona,,HR,42746,61.0,6
Khalid,35.0,HR,33347,93.0,10
Ali,26.0,HR,39361,82.0,11
Mona,31.0,Marketing,34101,62.0,11
Lina,23.0,Sales,78095,83.0,11
Ali,31.0,HR,71453,77.0,14
Ali,37.0,HR,62668,96.0,13
Ali,37.0,HR,47747,90.0,6
Noor,40.0,HR,45009,73.0,0
Zara,35.0,IT,119187,60.0,0
Lina,32.0,IT,31056,73.0,5
Khalid,34.0,Finance,62910,100.0,7
Noor,33.0,HR,107043,64.0,6
Hassan,26.0,Finance,51215,90.0,5
Noor,22.0,Marketing,86951,90.0,9
Fahad,34.0,Finance,60375,89.0,2
Fahad,40.0,Sales,40076,95.0,13
Ali,35.0,IT,65249,60.0,11
Noor,21.0,IT,105618,62.0,10
Hassan,27.0,HR,70664,79.0,6
Noor,29.0,HR,115045,80.0,5
Zara,21.0,Marketing,88285,89.0,7
Zara,,Marketing,88959,89.0,3
Hassan,30.0,Sales,102586,64.0,8
Noor,31.0,HR,68779,69.0,14
Mona,25.0,HR,89312,83.0,0
Zara,23.0,Marketing,78098,98.0,11
Zara,36.0,Marketing,41414,65.0,12
Sara,28.0,Marketing,66918,69.0,6
Noor,29.0,IT,45876,69.0,8
Zara,27.0,Finance,102540,,9
Lina,26.0,Finance,39198,73.0,13
Noor,,HR,67429,,0
Fahad,26.0,IT,97333,72.0,9
Sara,31.0,Marketing,108701,70.0,2
Zara,30.0,HR,114791,98.0,6
Sara,20.0,IT,100148,70.0,8
Fahad,31.0,Sales,82909,75.0,13
Hassan,22.0,IT,81184,92.0,0
Hassan,33.0,HR,90554,100.0,5
Noor,24.0,Finance,61528,100.0,10
Fahad,33.0,Marketing,40283,91.0,13
Omar,28.0,Sales,34953,69.0,1
Omar,27.0,IT,116234,74.0,4
Noor,31.0,HR,83815,75.0,14
Ali,23.0,HR,89121,,13
Sara,30.0,Marketing,69819,91.0,6
Sara,34.0,HR,52016,,13
Hassan,35.0,HR,43248,95.0,6
Omar,28.0,Marketing,47276,67.0,9
Khalid,28.0,Sales,47355,84.0,6
Zara,23.0,Finance,112022,66.0,11
Zara,26.0,Finance,110675,76.0,3
Zara,22.0,IT,78276,89.0,11
Hassan,32.0,Sales,88451,61.0,5
Fahad,,IT,51529,76.0,10
Mona,28.0,Finance,66014,63.0,9
Omar,25.0,Marketing,50096,85.0,5
Omar,32.0,HR,76733,73.0,6
Khalid,26.0,Finance,33417,67.0,8
Sara,33.0,Sales,101981,64.0,5
Ali,40.0,Finance,100953,64.0,11
Noor,26.0,Sales,45494,64.0,9
Sara,26.0,Sales,43302,86.0,0
Fahad,23.0,Sales,85669,64.0,7
Noor,31.0,IT,66427,62.0,1
Omar,30.0,Marketing,92270,97.0,2
Fahad,29.0,Finance,88263,89.0,11
Noor,30.0,Marketing,70274,60.0,4
Khalid,25.0,HR,58803,67.0,5
Khalid,22.0,Finance,59164,72.0,6
Lina,26.0,Marketing,68441,79.0,11
Mona,20.0,Marketing,93327,65.0,3
Khalid,26.0,HR,106925,67.0,2
Omar,32.0,Sales,81035,89.0,8
Ali,30.0,Finance,43490,99.0,3
Zara,21.0,Finance,36044,74.0,8
Lina,35.0,HR,71769,69.0,8
Zara,29.0,Sales,57509,92.0,10
Mona,24.0,Finance,57844,68.0,11
Noor,28.0,Finance,92212,92.0,13
Hassan,27.0,Finance,51604,68.0,2
Khalid,26.0,Sales,57560,73.0,2
Ali,34.0,HR,96108,91.0,12
Mona,24.0,Finance,31206,96.0,13
Zara,31.0,Marketing,108632,65.0,10
Lina,23.0,Sales,59550,64.0,12
Khalid,30.0,IT,82232,63.0,7
Omar,31.0,HR,65228,75.0,0
Khalid,31.0,Marketing,115925,,5
Lina,30.0,Finance,67693,90.0,5
Lina,29.0,IT,114533,90.0,8
Hassan,25.0,HR,117165,73.0,1
Khalid,25.0,Sales,64337,,13
Khalid,,IT,47060,63.0,7
Hassan,24.0,IT,72793,85.0,6
Fahad,23.0,Marketing,110141,83.0,1
Fahad,,HR,65281,68.0,0
Noor,29.0,Marketing,71760,94.0,3
Fahad,33.0,Marketing,104869,74.0,1
Sara,34.0,Finance,78993,,2
Khalid,30.0,Sales,109459,90.0,13
Ali,28.0,IT,64799,78.0,14
Khalid,28.0,HR,80660,61.0,1
Sara,38.0,Sales,99865,61.0,13
Sara,27.0,Sales,35322,100.0,8
Zara,31.0,HR,69875,95.0,3
Khalid,33.0,Sales,68438,96.0,0
Mona,31.0,Finance,75149,93.0,7
Sara,35.0,Sales,109369,98.0,3
Ali,28.0,Finance,48134,78.0,13
Hassan,33.0,IT,37575,97.0,9
Noor,21.0,IT,106899,82.0,10
Zara,37.0,Marketing,118307,75.0,10
Hassan,36.0,Finance,65780,65.0,7
Zara,28.0,IT,49812,85.0,7
Ali,32.0,Sales,74522,81.0,8
Lina,34.0,HR,118383,83.0,13
Khalid,25.0,HR,100674,99.0,11
Omar,29.0,Finance,54932,80.0,9
Mona,23.0,Marketing,117175,89.0,6
Hassan,36.0,Sales,78966,,3
Khalid,34.0,Finance,75580,68.0,11
Mona,29.0,HR,86699,71.0,11
Lina,28.0,Finance,70090,85.0,13
Omar,29.0,Sales,56199,97.0,1
Mona,,IT,103487,62.0,5
Mona,29.0,Sales,43837,92.0,14
Hassan,,IT,74159,74.0,3
Fahad,34.0,IT,42688,64.0,14
Omar,36.0,IT,39787,83.0,14
Khalid,35.0,Finance,64757,70.0,5
Lina,24.0,HR,98140,92.0,7
Omar,29.0,Finance,90539,82.0,2
Ali,33.0,HR,30063,69.0,0
Fahad,34.0,Sales,107688,87.0,4
Ali,21.0,Marketing,114732,98.0,11
Lina,34.0,Sales,73781,76.0,14
Hassan,24.0,Finance,44959,85.0,2
Hassan,29.0,Finance,61280,84.0,5
Lina,36.0,HR,74258,95.0,14
Zara,36.0,Finance,57467,71.0,2
Lina,37.0,IT,46056,62.0,0
Fahad,25.0,Finance,33135,88.0,8
Sara,26.0,HR,47564,83.0,4
Hassan,27.0,HR,93258,,12
Noor,29.0,IT,94660,72.0,14
Fahad,31.0,HR,57462,75.0,12
Fahad,36.0,Marketing,86682,99.0,1
Fahad,25.0,Sales,32728,86.0,1
Mona,27.0,Finance,37631,65.0,10
Fahad,37.0,Marketing,40884,69.0,13
Hassan,24.0,Finance,54974,97.0,8
Sara,34.0,Marketing,66036,67.0,11
Sara,30.0,Finance,114614,77.0,0
Fahad,32.0,IT,40274,91.0,9
Ali,26.0,HR,48851,76.0,2
Hassan,34.0,HR,91816,61.0,11
Hassan,27.0,IT,78526,79.0,12
Omar,23.0,Marketing,83467,69.0,12
Khalid,32.0,Sales,99495,68.0,9
Zara,17.0,Marketing,118760,98.0,10
Zara,27.0,HR,109430,100.0,6
Ali,31.0,Sales,56965,84.0,13
Zara,34.0,Finance,60558,84.0,0
Omar,36.0,Sales,89807,83.0,1
Lina,39.0,Marketing,82520,65.0,13
Zara,37.0,IT,73945,89.0,5
Hassan,31.0,Finance,111226,69.0,8
Lina,36.0,Marketing,87024,98.0,11
Zara,31.0,Finance,112667,90.0,8
Hassan,33.0,Sales,47705,77.0,11
Hassan,27.0,HR,87079,92.0,7
Fahad,32.0,Marketing,82900,78.0,13
Sara,28.0,IT,78710,82.0,2
Ali,29.0,Sales,117782,64.0,1
Omar,32.0,Marketing,75110,85.0,0
Mona,40.0,IT,34789,88.0,10
Khalid,32.0,Marketing,30533,83.0,10
Zara,30.0,Sales,80970,65.0,8
Zara,26.0,Marketing,58776,98.0,12
Lina,34.0,Finance,78302,63.0,13
Lina,28.0,Sales,48725,85.0,4
Khalid,32.0,Marketing,94367,74.0,11
Zara,34.0,HR,102230,72.0,2
Noor,36.0,Marketing,100542,99.0,9
Omar,34.0,Finance,72428,81.0,9
Zara,24.0,IT,119898,72.0,10
Sara,21.0,IT,34485,98.0,4
Khalid,34.0,IT,96771,76.0,13
Noor,30.0,HR,73674,95.0,10
Omar,32.0,Finance,119575,98.0,14
Zara,39.0,Sales,96681,84.0,11
Mona,27.0,IT,53804,93.0,2
Fahad,36.0,Finance,77244,80.0,8
Sara,27.0,Marketing,31475,84.0,12
Mona,38.0,HR,82073,84.0,0
Lina,34.0,Finance,40047,81.0,0
Lina,22.0,Finance,107692,82.0,2
Zara,28.0,Sales,117599,84.0,5
Lina,40.0,Finance,78444,73.0,10
Sara,39.0,Sales,86848,73.0,13
Omar,33.0,HR,51799,85.0,1
Hassan,32.0,HR,116858,99.0,13
Ali,31.0,Marketing,94856,89.0,0
Khalid,32.0,Sales,110468,85.0,7
Omar,29.0,Sales,74239,97.0,10
Hassan,36.0,IT,87895,81.0,9
Noor,33.0,IT,70943,98.0,14
Sara,25.0,Marketing,92559,,8
Mona,33.0,HR,54003,93.0,9
Hassan,31.0,IT,52501,84.0,12
Sara,28.0,Finance,61092,95.0,11
Fahad,39.0,HR,110519,72.0,0
Mona,31.0,Finance,59768,88.0,2
Lina,20.0,Sales,64604,68.0,13
Lina,29.0,HR,117824,74.0,4
Mona,35.0,Marketing,76760,90.0,6
Noor,25.0,Sales,36476,86.0,9
Noor,35.0,Sales,105498,90.0,3
Noor,25.0,Finance,58439,69.0,5
Hassan,37.0,Sales,33400,96.0,0
Khalid,27.0,IT,119976,66.0,3
Hassan,28.0,HR,54610,91.0,7
Zara,28.0,IT,81356,70.0,4
Ali,33.0,Finance,59575,87.0,7
Mona,39.0,Finance,49728,63.0,11
Omar,30.0,HR,59067,90.0,0
Ali,30.0,Sales,119839,88.0,12
Fahad,27.0,Marketing,75262,92.0,9
Hassan,22.0,Finance,31628,63.0,8
Hassan,28.0,HR,105057,85.0,3
Sara,24.0,Marketing,55380,90.0,8
Ali,,Sales,89853,90.0,7
Sara,30.0,Finance,58923,86.0,7
Omar,,HR,64058,84.0,12
Sara,37.0,HR,86162,95.0,11
Ali,26.0,HR,92394,90.0,1
Mona,33.0,Finance,95078,96.0,14
Fahad,,Marketing,48970,82.0,14
Hassan,37.0,HR,68891,94.0,13
Omar,29.0,Sales,34930,63.0,2
Hassan,37.0,HR,65318,87.0,9
Zara,33.0,Marketing,80107,100.0,8
Fahad,36.0,Finance,91953,72.0,2
Khalid,42.0,HR,79108,60.0,13
Sara,29.0,HR,62574,71.0,13
Lina,31.0,Sales,39857,99.0,7
Ali,28.0,Sales,53513,85.0,4
Hassan,38.0,HR,53593,82.0,13
Sara,43.0,HR,118219,81.0,6
Omar,34.0,Sales,48884,87.0,3
Hassan,22.0,Marketing,88986,76.0,7
Khalid,26.0,IT,35307,65.0,3
Fahad,36.0,IT,42904,73.0,4
Fahad,24.0,HR,113417,76.0,13
Hassan,27.0,Sales,90548,97.0,0
Omar,27.0,Finance,43582,64.0,9
Fahad,30.0,Finance,87965,72.0,7
Fahad,,IT,38025,68.0,6
Khalid,21.0,Marketing,79444,85.0,10
Ali,22.0,IT,71614,72.0,4
Omar,22.0,HR,73944,78.0,5
Omar,23.0,Marketing,91187,76.0,0
Mona,30.0,Finance,114724,75.0,7
Mona,31.0,Sales,37604,89.0,8
Fahad,35.0,Sales,57290,91.0,10
Lina,33.0,HR,101739,73.0,4
Mona,27.0,IT,80773,74.0,9
Fahad,31.0,HR,37871,71.0,6
Noor,35.0,Sales,110198,96.0,9
Zara,29.0,Finance,106981,70.0,12
Zara,28.0,Sales,106574,64.0,3
Omar,25.0,Marketing,33505,70.0,14
Lina,26.0,Sales,71478,93.0,5
Khalid,33.0,Sales,114605,78.0,1
Ali,30.0,Marketing,44418,85.0,3
Mona,,IT,46411,85.0,4
Noor,,Sales,39498,76.0,13
Fahad,34.0,HR,86257,90.0,8
Lina,32.0,Sales,86058,78.0,12
Omar,30.0,HR,116995,79.0,8
Mona,28.0,Marketing,52203,82.0,7
Lina,33.0,Sales,116596,84.0,12
Mona,33.0,Marketing,115310,87.0,14
Ali,31.0,Marketing,76917,96.0,11
Ali,32.0,IT,50930,71.0,13
Khalid,30.0,Sales,109029,60.0,3
Zara,22.0,HR,43638,61.0,5
Sara,30.0,HR,35724,69.0,6
Sara,29.0,Sales,95738,93.0,12
Mona,40.0,IT,32027,91.0,0
Khalid,33.0,IT,44807,84.0,12
Sara,31.0,IT,93109,69.0,0
Omar,,HR,71849,60.0,3
Sara,25.0,Marketing,30178,91.0,2
Hassan,27.0,IT,35817,96.0,9
Fahad,28.0,HR,102721,71.0,3
Khalid,32.0,HR,33984,77.0,12
Omar,28.0,Marketing,94096,89.0,12
Lina,27.0,Sales,117585,72.0,8
Omar,25.0,Sales,116941,62.0,1
Zara,30.0,IT,105772,80.0,13
Lina,31.0,IT,117432,73.0,3
Noor,32.0,Marketing,44635,99.0,6
Fahad,27.0,IT,104078,69.0,1
Fahad,32.0,Marketing,61342,61.0,7
Fahad,25.0,HR,84680,96.0,9
Fahad,29.0,IT,37988,70.0,3
Mona,32.0,HR,62070,60.0,8
Fahad,29.0,Finance,108132,85.0,13
Fahad,22.0,Marketing,53659,72.0,0
Fahad,23.0,Finance,105952,87.0,6
Khalid,31.0,IT,49171,95.0,0
Mona,33.0,HR,83778,80.0,10
Ali,32.0,IT,85713,69.0,9
Omar,33.0,Finance,52736,71.0,10
Omar,29.0,IT,100344,86.0,8
Lina,34.0,Sales,87781,62.0,13
Khalid,32.0,Finance,101273,87.0,11
Hassan,27.0,IT,95499,61.0,9
Omar,33.0,HR,65126,87.0,11
Sara,31.0,IT,59652,90.0,12
Hassan,38.0,HR,35390,80.0,9
Fahad,37.0,Sales,116136,66.0,11
Fahad,30.0,IT,95942,90.0,0
Mona,28.0,Sales,83492,73.0,2
Hassan,38.0,Finance,79217,,11
Sara,33.0,HR,90333,98.0,6
Mona,29.0,Finance,114104,68.0,13
Lina,20.0,HR,105969,82.0,12
Hassan,26.0,Sales,118720,71.0,0
Khalid,26.0,Marketing,88856,,14
Fahad,29.0,IT,78481,97.0,4
Fahad,,Sales,104657,98.0,5
Zara,34.0,HR,58612,81.0,13
Mona,38.0,HR,117743,63.0,2
Ali,35.0,HR,40795,66.0,12
Ali,23.0,HR,47564,99.0,5
Mona,35.0,IT,78603,67.0,3
Khalid,39.0,Finance,71999,94.0,5
Noor,38.0,Marketing,96637,68.0,5
Mona,24.0,IT,30513,72.0,3
Khalid,29.0,HR,95015,98.0,0
Lina,35.0,IT,41324,79.0,2
Fahad,24.0,Sales,45491,80.0,10
Sara,21.0,HR,109229,78.0,9
Noor,32.0,Marketing,111459,61.0,6
Hassan,27.0,HR,64600,99.0,1
Noor,22.0,Marketing,94179,89.0,3
Sara,36.0,Marketing,40872,82.0,5
Zara,31.0,Finance,73058,99.0,4
Fahad,27.0,Finance,102673,72.0,13
Ali,25.0,IT,41358,92.0,5
Khalid,31.0,IT,101343,91.0,4
Mona,33.0,Marketing,56503,87.0,8
Mona,32.0,HR,110395,83.0,10
Ali,22.0,Sales,91794,87.0,11
Noor,32.0,Sales,82268,89.0,12
Fahad,33.0,HR,77905,100.0,1
Omar,28.0,HR,92668,88.0,3
Khalid,35.0,Finance,52234,93.0,0
Lina,26.0,Sales,106615,81.0,11
Sara,36.0,Marketing,86750,84.0,12
Noor,,IT,60975,73.0,6
Hassan,28.0,Finance,99879,69.0,0
Zara,28.0,Sales,100164,69.0,5
Mona,35.0,HR,118104,67.0,9
Noor,31.0,Sales,58106,73.0,9
Zara,33.0,Marketing,104517,97.0,12
Sara,35.0,Finance,97778,91.0,8
Mona,27.0,HR,88438,91.0,1
Mona,31.0,Marketing,78397,62.0,0
Omar,29.0,IT,80510,79.0,11
Noor,35.0,Finance,66424,72.0,14
Fahad,28.0,Marketing,79459,82.0,10
Ali,30.0,Marketing,81275,78.0,10
Ali,41.0,HR,84034,,10
Lina,36.0,IT,98378,95.0,9
Hassan,25.0,Marketing,46017,94.0,12
Zara,,Finance,109372,66.0,2
Noor,33.0,Marketing,109722,96.0,5
Khalid,24.0,Sales,64432,67.0,14
Hassan,29.0,Finance,52757,84.0,12
Omar,25.0,Finance,77188,82.0,6
Mona,18.0,Marketing,61116,69.0,10
Fahad,29.0,HR,66716,89.0,7
Noor,27.0,Finance,88738,92.0,3
Hassan,24.0,Sales,50456,70.0,7
Hassan,30.0,HR,33634,94.0,6
Fahad,19.0,HR,79366,86.0,10
Lina,30.0,HR,50856,62.0,7
Zara,30.0,Finance,97995,67.0,4
Zara,33.0,HR,90615,72.0,9
Hassan,22.0,Marketing,113126,62.0,6
Sara,41.0,HR,104137,79.0,13
Hassan,39.0,Sales,99005,94.0,3
Hassan,26.0,IT,54791,72.0,12
Fahad,37.0,Sales,67615,79.0,0
Mona,34.0,Finance,30348,83.0,2
Fahad,28.0,HR,66419,68.0,11
Noor,27.0,HR,32878,89.0,9
Hassan,27.0,Marketing,41857,84.0,14
Zara,44.0,HR,74029,75.0,8
Khalid,37.0,Sales,115914,67.0,14
Zara,29.0,Finance,93214,87.0,10
Ali,29.0,IT,95538,71.0,3
Lina,34.0,HR,55658,83.0,13
Omar,34.0,IT,53267,88.0,4
Noor,25.0,HR,109889,74.0,14
Noor,31.0,Finance,97053,77.0,2
Lina,27.0,Sales,83998,66.0,11
Khalid,31.0,Finance,115499,72.0,10
Omar,30.0,IT,108711,78.0,5
Mona,,HR,81531,64.0,3
Hassan,29.0,IT,83416,85.0,4
Omar,31.0,Sales,60367,61.0,10
Khalid,21.0,Finance,47232,92.0,6
Sara,32.0,IT,89048,96.0,11
Ali,26.0,IT,91437,84.0,6
Omar,22.0,Sales,79357,84.0,8
Omar,36.0,HR,56468,98.0,1
Ali,30.0,IT,96056,89.0,13
Hassan,20.0,Sales,51497,100.0,3
Omar,,HR,36258,63.0,14
Ali,30.0,HR,85959,78.0,7
Ali,30.0,Finance,64902,86.0,3
Ali,28.0,Sales,45454,98.0,11
Fahad,13.0,HR,67606,83.0,2
Khalid,27.0,Finance,81627,96.0,13
Fahad,35.0,Marketing,84969,84.0,9
Sara,37.0,Sales,116465,88.0,5
Mona,27.0,Marketing,119713,90.0,2
Fahad,39.0,HR,30785,94.0,14
Fahad,22.0,Sales,103679,87.0,11
Khalid,26.0,Finance,119628,97.0,13
Mona,34.0,HR,77818,63.0,11
Lina,34.0,Sales,43635,87.0,1
Ali,30.0,Sales,106518,90.0,8
Noor,,Marketing,43409,82.0,2
Mona,24.0,HR,78756,73.0,0
Sara,26.0,Finance,48541,87.0,13
Hassan,25.0,Finance,88022,73.0,11
Sara,31.0,HR,99064,60.0,14
Ali,30.0,HR,66327,91.0,14
Mona,,IT,76888,100.0,11
Sara,28.0,Marketing,54946,77.0,12
Sara,17.0,HR,54556,,12
Lina,32.0,HR,51775,74.0,8
Lina,34.0,IT,119577,75.0,4
Mona,25.0,IT,30835,95.0,6
Ali,26.0,Sales,81645,95.0,13
Fahad,31.0,Finance,65747,99.0,1
Zara,31.0,Marketing,73285,89.0,13
Omar,,Sales,74884,97.0,0
Noor,26.0,HR,46104,82.0,5
Omar,27.0,IT,44927,70.0,12
Khalid,29.0,Finance,34521,84.0,4
Lina,25.0,Sales,74086,61.0,9
Mona,29.0,Finance,44280,94.0,5
Omar,25.0,IT,93266,83.0,1
Ali,32.0,Sales,60753,72.0,6
Noor,,Sales,81528,96.0,0
Omar,31.0,Finance,79605,89.0,10
Noor,37.0,IT,98995,70.0,7
Hassan,32.0,HR,58077,82.0,13
Ali,31.0,Sales,96684,87.0,6
Zara,23.0,HR,67345,88.0,6
Sara,37.0,IT,61036,74.0,5
Noor,36.0,Sales,79273,62.0,9
Ali,29.0,Sales,50002,68.0,4
Noor,28.0,HR,92020,67.0,8
Noor,26.0,Marketing,78440,92.0,2
Fahad,39.0,HR,69398,93.0,13
Fahad,34.0,HR,89516,68.0,8
Ali,26.0,Marketing,101466,76.0,4
Fahad,35.0,IT,108924,100.0,7
Khalid,37.0,IT,83965,60.0,10
Zara,30.0,Sales,49691,99.0,2
Mona,28.0,Finance,99178,64.0,6
Ali,25.0,Finance,49201,89.0,9
Ali,34.0,Sales,37421,70.0,3
Khalid,28.0,Finance,43554,87.0,4
Lina,28.0,HR,88828,,3
Lina,30.0,HR,87620,76.0,12
Fahad,26.0,Marketing,101124,82.0,8
Mona,38.0,Marketing,119307,77.0,11
Fahad,35.0,Sales,104852,96.0,6
Hassan,30.0,Sales,90245,86.0,13
Hassan,,Sales,75562,84.0,14
Sara,26.0,HR,58234,64.0,14
Hassan,26.0,Finance,115322,78.0,5
Lina,24.0,Sales,45329,86.0,5
Zara,32.0,Sales,45698,72.0,10
Hassan,27.0,HR,77609,66.0,9
Fahad,27.0,HR,46548,85.0,6
Noor,26.0,HR,69757,73.0,4
Ali,35.0,Finance,95234,86.0,9
Zara,26.0,Sales,48340,67.0,12
Zara,36.0,IT,99396,90.0,13
Fahad,29.0,IT,114695,94.0,2
Ali,24.0,Sales,57865,86.0,10
Lina,32.0,Sales,89767,63.0,10
Zara,34.0,Sales,43743,63.0,2
Sara,26.0,Sales,101762,77.0,6
Fahad,30.0,Finance,108254,82.0,10
Zara,32.0,IT,79934,91.0,13
Mona,30.0,Marketing,86972,71.0,9
Ali,28.0,IT,55530,79.0,0
Hassan,34.0,IT,89336,71.0,3
Zara,29.0,HR,89003,67.0,9
Fahad,27.0,Sales,62908,81.0,13
Hassan,21.0,Sales,97186,86.0,7
Sara,21.0,Sales,70653,100.0,3
Hassan,,HR,77032,100.0,0
Mona,30.0,Finance,63783,76.0,4
Lina,34.0,Finance,83535,91.0,14
Zara,36.0,Marketing,101828,92.0,0
Omar,29.0,Finance,118273,90.0,8
Omar,,Finance,90527,65.0,7
Hassan,27.0,Sales,55551,98.0,13
Khalid,29.0,IT,73543,68.0,6
Ali,29.0,Finance,49504,91.0,4
Omar,38.0,Finance,46371,95.0,3
Khalid,24.0,HR,80975,75.0,6
Omar,30.0,Marketing,116346,71.0,2
Khalid,27.0,HR,59036,100.0,7
Ali,29.0,Sales,111083,62.0,4
Noor,28.0,IT,83756,86.0,4
Omar,30.0,Marketing,39305,86.0,0
Mona,37.0,HR,104349,68.0,12
Zara,40.0,Finance,96436,76.0,14
Khalid,33.0,Finance,33747,64.0,9
Zara,25.0,Marketing,75024,85.0,14
Fahad,29.0,Finance,80623,80.0,10
Fahad,31.0,HR,53245,60.0,7
Ali,28.0,HR,33103,60.0,6
Khalid,29.0,Finance,95609,94.0,0
Sara,30.0,Finance,98033,68.0,11
Fahad,34.0,Sales,59577,82.0,11
Ali,33.0,IT,89746,97.0,3
Fahad,27.0,Marketing,116548,100.0,3
Fahad,33.0,HR,38487,63.0,11
Sara,39.0,Marketing,79449,78.0,8
Omar,22.0,Sales,75567,96.0,9
Hassan,28.0,HR,94849,64.0,1
Noor,27.0,Sales,102053,87.0,3
Fahad,30.0,Sales,35615,82.0,9
Fahad,21.0,Finance,106004,97.0,2
